NameRegion,Name,Region,Description,URL,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Persimmons2,Persimmons,2,"A member of the genus Diospyros, which comes from the ancient Greek words ""dios"" and ""pyron"", which roughly translates as ""divine fruit"" or ""the wheat of Zeus"". ",,0,0,0,0,0,0,0,0,1,1,1,0
Persimmons3,Persimmons,3,"A member of the genus Diospyros, which comes from the ancient Greek words ""dios"" and ""pyron"", which roughly translates as ""divine fruit"" or ""the wheat of Zeus"". ",,0,0,0,0,0,0,0,0,1,1,0,0
Persimmons4,Persimmons,4,"A member of the genus Diospyros, which comes from the ancient Greek words ""dios"" and ""pyron"", which roughly translates as ""divine fruit"" or ""the wheat of Zeus"". ",,0,0,0,0,0,0,0,0,0,1,0,0
Persimmons5,Persimmons,5,"A member of the genus Diospyros, which comes from the ancient Greek words ""dios"" and ""pyron"", which roughly translates as ""divine fruit"" or ""the wheat of Zeus"". ",,0,0,0,0,0,0,0,0,1,1,1,0
Pineapple1,Pineapple,1,"The pineapple stands as the international symbol of hospitality. Sometimes associated as the symbol of Hawaii, despite the decline of the Pineapple industry in that state. One of the main ingredients in pizza. ",,0,0,0,0,0,0,0,0,0,0,0,0
Pineapple2,Pineapple,2,"The pineapple stands as the international symbol of hospitality. Sometimes associated as the symbol of Hawaii, despite the decline of the Pineapple industry in that state. One of the main ingredients in pizza. ",,0,0,0,0,0,0,0,0,0,0,0,0
Pineapple3,Pineapple,3,"The pineapple stands as the international symbol of hospitality. Sometimes associated as the symbol of Hawaii, despite the decline of the Pineapple industry in that state. One of the main ingredients in pizza. ",,0,0,0,0,0,0,0,0,0,0,0,0
Pineapple4,Pineapple,4,"The pineapple stands as the international symbol of hospitality. Sometimes associated as the symbol of Hawaii, despite the decline of the Pineapple industry in that state. One of the main ingredients in pizza. ",,0,0,0,0,0,0,0,0,0,0,0,0
Pineapple5,Pineapple,5,"The pineapple stands as the international symbol of hospitality. Sometimes associated as the symbol of Hawaii, despite the decline of the Pineapple industry in that state. One of the main ingredients in pizza. ",,0,0,0,0,0,0,0,0,0,0,0,0
Pistachios1,Pistachios,1,A member of the cashew family. The Hanging Gardens of Babylon were said to have contained pistachio trees during the reign of King Merodach-Baladan. ,,0,0,0,0,0,0,0,0,1,1,1,0
Pistachios2,Pistachios,2,A member of the cashew family. The Hanging Gardens of Babylon were said to have contained pistachio trees during the reign of King Merodach-Baladan. ,,0,0,0,0,0,0,0,0,0,0,0,0
Pistachios3,Pistachios,3,A member of the cashew family. The Hanging Gardens of Babylon were said to have contained pistachio trees during the reign of King Merodach-Baladan. ,,0,0,0,0,0,0,0,0,0,0,0,0
Pistachios4,Pistachios,4,A member of the cashew family. The Hanging Gardens of Babylon were said to have contained pistachio trees during the reign of King Merodach-Baladan. ,,0,0,0,0,0,0,0,0,0,0,0,0
Pistachios5,Pistachios,5,A member of the cashew family. The Hanging Gardens of Babylon were said to have contained pistachio trees during the reign of King Merodach-Baladan. ,,0,0,0,0,0,0,0,0,0,0,0,0
Plums1,Plums,1,"Mature plums may have a dusty-white waxy coating that give them a glacuous appearance. This coating is known as a ""wax bloom"". Evidence suggests the Plum was one of the first fruits domesticated by humans. ",,0,0,0,0,1,1,1,1,1,1,1,0
Plums2,Plums,2,"Mature plums may have a dusty-white waxy coating that give them a glacuous appearance. This coating is known as a ""wax bloom"". Evidence suggests the Plum was one of the first fruits domesticated by humans. ",,0,0,0,0,0,0,1,1,0,0,0,0
Plums3,Plums,3,"Mature plums may have a dusty-white waxy coating that give them a glacuous appearance. This coating is known as a ""wax bloom"". Evidence suggests the Plum was one of the first fruits domesticated by humans. ",,0,0,0,0,0,0,1,1,1,0,0,0
Plums4,Plums,4,"Mature plums may have a dusty-white waxy coating that give them a glacuous appearance. This coating is known as a ""wax bloom"". Evidence suggests the Plum was one of the first fruits domesticated by humans. ",,0,0,0,0,0,0,1,1,0,0,0,0
Plums5,Plums,5,"Mature plums may have a dusty-white waxy coating that give them a glacuous appearance. This coating is known as a ""wax bloom"". Evidence suggests the Plum was one of the first fruits domesticated by humans. ",,0,0,0,0,0,0,0,1,1,0,0,0
Pomegranetes1,Pomegranetes,1,"In ancient Greece the pomegranate was known as the ""fruit of the dead"", and believed to have sprung from the blood of Adonis. Persephone prominently features her comsumption of seven pomegranate seeds. ",,0,0,0,0,0,0,0,1,1,1,1,1
Pomegranetes2,Pomegranetes,2,"In ancient Greece the pomegranate was known as the ""fruit of the dead"", and believed to have sprung from the blood of Adonis. Persephone prominently features her comsumption of seven pomegranate seeds. ",,0,0,0,0,0,0,0,0,1,1,1,0
Pomegranetes3,Pomegranetes,3,"In ancient Greece the pomegranate was known as the ""fruit of the dead"", and believed to have sprung from the blood of Adonis. Persephone prominently features her comsumption of seven pomegranate seeds. ",,0,0,0,0,0,0,0,0,0,0,0,0
Pomegranetes4,Pomegranetes,4,"In ancient Greece the pomegranate was known as the ""fruit of the dead"", and believed to have sprung from the blood of Adonis. Persephone prominently features her comsumption of seven pomegranate seeds. ",,0,0,0,0,0,0,0,0,0,0,0,0
Pomegranetes5,Pomegranetes,5,"In ancient Greece the pomegranate was known as the ""fruit of the dead"", and believed to have sprung from the blood of Adonis. Persephone prominently features her comsumption of seven pomegranate seeds. ",,0,0,0,0,0,0,0,0,0,0,0,0
Potatoes1,Potatoes,1,"A member of the nightshade family. Originally from the Americas, now Potatoes serve as a staple of cuisines worldwide. Featured prominently in the works of Willem Witsen, Anton Mauve, and Hasbro. ",,1,1,1,1,1,1,1,1,1,1,1,1
Potatoes2,Potatoes,2,"A member of the nightshade family. Originally from the Americas, now Potatoes serve as a staple of cuisines worldwide. Featured prominently in the works of Willem Witsen, Anton Mauve, and Hasbro. ",,0,0,0,0,1,1,1,0,0,0,1,0
Potatoes3,Potatoes,3,"A member of the nightshade family. Originally from the Americas, now Potatoes serve as a staple of cuisines worldwide. Featured prominently in the works of Willem Witsen, Anton Mauve, and Hasbro. ",,0,0,0,0,0,0,1,1,1,1,0,0
Potatoes4,Potatoes,4,"A member of the nightshade family. Originally from the Americas, now Potatoes serve as a staple of cuisines worldwide. Featured prominently in the works of Willem Witsen, Anton Mauve, and Hasbro. ",,0,0,0,0,0,0,1,1,1,1,0,0
Potatoes5,Potatoes,5,"A member of the nightshade family. Originally from the Americas, now Potatoes serve as a staple of cuisines worldwide. Featured prominently in the works of Willem Witsen, Anton Mauve, and Hasbro. ",,1,1,1,1,1,0,0,1,1,1,1,1
Pummelo1,Pummelo,1,This fruit is used in many festive celebrations throughout Southeast Asia. Introduced to Barbados by Captain Shaddock. ,,1,1,1,1,1,1,1,1,1,1,1,1
Pummelo2,Pummelo,2,This fruit is used in many festive celebrations throughout Southeast Asia. Introduced to Barbados by Captain Shaddock. ,,1,1,1,1,0,0,0,0,1,1,1,1
Pummelo3,Pummelo,3,This fruit is used in many festive celebrations throughout Southeast Asia. Introduced to Barbados by Captain Shaddock. ,,0,0,0,0,0,0,0,0,0,0,0,0
Pummelo4,Pummelo,4,This fruit is used in many festive celebrations throughout Southeast Asia. Introduced to Barbados by Captain Shaddock. ,,0,0,0,0,0,0,0,0,0,0,0,0
Pummelo5,Pummelo,5,This fruit is used in many festive celebrations throughout Southeast Asia. Introduced to Barbados by Captain Shaddock. ,,0,0,0,0,0,0,0,0,0,0,0,0
Pumpkin1,Pumpkin,1,A large cultivar of the squash plant. Pumpkin pie is a traditional inclusion of Thanksgiving meals in Canada in the United States. Pumpkins are frequently carved as jack-o-lanterns for decoration around Halloween. ,,0,0,0,0,0,0,0,0,1,1,1,0
Pumpkin2,Pumpkin,2,A large cultivar of the squash plant. Pumpkin pie is a traditional inclusion of Thanksgiving meals in Canada in the United States. Pumpkins are frequently carved as jack-o-lanterns for decoration around Halloween. ,,0,0,0,0,0,1,1,1,1,1,1,0
Pumpkin3,Pumpkin,3,A large cultivar of the squash plant. Pumpkin pie is a traditional inclusion of Thanksgiving meals in Canada in the United States. Pumpkins are frequently carved as jack-o-lanterns for decoration around Halloween. ,,0,0,0,0,0,0,0,0,1,1,0,0
Pumpkin4,Pumpkin,4,A large cultivar of the squash plant. Pumpkin pie is a traditional inclusion of Thanksgiving meals in Canada in the United States. Pumpkins are frequently carved as jack-o-lanterns for decoration around Halloween. ,,0,0,0,0,0,0,0,0,1,1,0,0
Pumpkin5,Pumpkin,5,A large cultivar of the squash plant. Pumpkin pie is a traditional inclusion of Thanksgiving meals in Canada in the United States. Pumpkins are frequently carved as jack-o-lanterns for decoration around Halloween. ,,1,0,0,0,0,0,0,0,1,1,1,1
Purslane1,Purslane,1,"A succulent that can be eaten as a leaf vegetable. In antiquity, its healing properties were thought so reliable that Pliny the Elder advised wearing the plant as an amulet to expel all evil. ",,0,0,0,1,1,1,1,1,1,1,1,0
Purslane2,Purslane,2,"A succulent that can be eaten as a leaf vegetable. In antiquity, its healing properties were thought so reliable that Pliny the Elder advised wearing the plant as an amulet to expel all evil. ",,0,0,1,1,1,1,1,1,1,1,1,0
Purslane3,Purslane,3,"A succulent that can be eaten as a leaf vegetable. In antiquity, its healing properties were thought so reliable that Pliny the Elder advised wearing the plant as an amulet to expel all evil. ",,0,0,0,0,1,1,1,1,1,1,0,0
Purslane4,Purslane,4,"A succulent that can be eaten as a leaf vegetable. In antiquity, its healing properties were thought so reliable that Pliny the Elder advised wearing the plant as an amulet to expel all evil. ",,0,0,0,1,1,1,1,1,1,1,0,0
Purslane5,Purslane,5,"A succulent that can be eaten as a leaf vegetable. In antiquity, its healing properties were thought so reliable that Pliny the Elder advised wearing the plant as an amulet to expel all evil. ",,0,0,1,1,1,1,1,1,1,1,1,0
Quince1,Quince,1,"A fruit similar to a pear. Native to the rocky slopes of Turkey, Georgia, and Afghanistan. A sacred emblem of Aphrodite, the Quince figures in a lost poem of Callimachus. ",,0,0,0,0,0,0,0,0,1,1,1,0
Quince2,Quince,2,"A fruit similar to a pear. Native to the rocky slopes of Turkey, Georgia, and Afghanistan. A sacred emblem of Aphrodite, the Quince figures in a lost poem of Callimachus. ",,0,0,0,0,0,0,0,0,1,1,1,0
Quince3,Quince,3,"A fruit similar to a pear. Native to the rocky slopes of Turkey, Georgia, and Afghanistan. A sacred emblem of Aphrodite, the Quince figures in a lost poem of Callimachus. ",,0,0,0,0,0,0,0,0,0,1,1,0
Quince4,Quince,4,"A fruit similar to a pear. Native to the rocky slopes of Turkey, Georgia, and Afghanistan. A sacred emblem of Aphrodite, the Quince figures in a lost poem of Callimachus. ",,0,0,0,0,0,0,0,0,1,1,0,0
Quince5,Quince,5,"A fruit similar to a pear. Native to the rocky slopes of Turkey, Georgia, and Afghanistan. A sacred emblem of Aphrodite, the Quince figures in a lost poem of Callimachus. ",,0,0,0,0,0,0,0,0,0,1,0,0
Radicchio1,Radicchio,1,A member of the leaf chicory family. Sometimes referred to as Italian chicory because of it's common use in Italian cuisine. The ingestion of Radicchio by farm animals can result in the reduction of worm burdens. ,,0,0,0,1,1,1,1,1,1,1,1,1
Radicchio2,Radicchio,2,A member of the leaf chicory family. Sometimes referred to as Italian chicory because of it's common use in Italian cuisine. The ingestion of Radicchio by farm animals can result in the reduction of worm burdens. ,,1,1,0,0,0,0,0,0,1,1,1,1
Radicchio3,Radicchio,3,A member of the leaf chicory family. Sometimes referred to as Italian chicory because of it's common use in Italian cuisine. The ingestion of Radicchio by farm animals can result in the reduction of worm burdens. ,,0,0,0,0,0,0,0,0,1,1,0,0
Radicchio4,Radicchio,4,A member of the leaf chicory family. Sometimes referred to as Italian chicory because of it's common use in Italian cuisine. The ingestion of Radicchio by farm animals can result in the reduction of worm burdens. ,,1,1,1,0,0,0,0,0,0,1,1,1
Radicchio5,Radicchio,5,A member of the leaf chicory family. Sometimes referred to as Italian chicory because of it's common use in Italian cuisine. The ingestion of Radicchio by farm animals can result in the reduction of worm burdens. ,,0,0,0,0,0,1,1,1,1,1,1,0
Radishes1,Radishes,1,"Radishes are a vital part of East, Southeast, and South Asian cuisine. In Japan and Korea, radish dolls are sometimes made as children's toys. One of the plants that make up the Nanakusa No Sekku, on the seventh day after the new year. Citizens of Oaxaca celebrate the Noche De Los Rabanos on December 23rd as a part of Christmas celebrations. ",,1,1,1,1,1,1,1,1,1,1,1,1
Radishes2,Radishes,2,"Radishes are a vital part of East, Southeast, and South Asian cuisine. In Japan and Korea, radish dolls are sometimes made as children's toys. One of the plants that make up the Nanakusa No Sekku, on the seventh day after the new year. Citizens of Oaxaca celebrate the Noche De Los Rabanos on December 23rd as a part of Christmas celebrations. ",,1,1,1,1,1,0,0,0,0,1,1,1
Radishes3,Radishes,3,"Radishes are a vital part of East, Southeast, and South Asian cuisine. In Japan and Korea, radish dolls are sometimes made as children's toys. One of the plants that make up the Nanakusa No Sekku, on the seventh day after the new year. Citizens of Oaxaca celebrate the Noche De Los Rabanos on December 23rd as a part of Christmas celebrations. ",,0,0,0,0,1,1,1,1,1,0,0,0
Radishes4,Radishes,4,"Radishes are a vital part of East, Southeast, and South Asian cuisine. In Japan and Korea, radish dolls are sometimes made as children's toys. One of the plants that make up the Nanakusa No Sekku, on the seventh day after the new year. Citizens of Oaxaca celebrate the Noche De Los Rabanos on December 23rd as a part of Christmas celebrations. ",,0,0,0,1,1,0,0,0,1,1,0,0
Radishes5,Radishes,5,"Radishes are a vital part of East, Southeast, and South Asian cuisine. In Japan and Korea, radish dolls are sometimes made as children's toys. One of the plants that make up the Nanakusa No Sekku, on the seventh day after the new year. Citizens of Oaxaca celebrate the Noche De Los Rabanos on December 23rd as a part of Christmas celebrations. ",,0,0,0,1,1,1,1,1,1,1,1,0
Ramps1,Ramps,1,Chicago received its name from a dense growth of ramps new Lake Michigan in Illionois County in the 17th century. The local native tribes called the plant shikaakwa. ,,0,0,0,0,0,0,0,0,0,0,0,0
Ramps2,Ramps,2,Chicago received its name from a dense growth of ramps new Lake Michigan in Illionois County in the 17th century. The local native tribes called the plant shikaakwa. ,,0,0,0,0,0,0,0,0,0,0,0,0
Ramps3,Ramps,3,Chicago received its name from a dense growth of ramps new Lake Michigan in Illionois County in the 17th century. The local native tribes called the plant shikaakwa. ,,0,0,1,1,1,1,0,0,0,0,0,0
Ramps4,Ramps,4,Chicago received its name from a dense growth of ramps new Lake Michigan in Illionois County in the 17th century. The local native tribes called the plant shikaakwa. ,,0,0,0,0,0,0,0,0,0,0,0,0
Ramps5,Ramps,5,Chicago received its name from a dense growth of ramps new Lake Michigan in Illionois County in the 17th century. The local native tribes called the plant shikaakwa. ,,0,0,0,0,0,0,0,0,0,0,0,0
Rapini1,Rapini,1,"A bitter herb often associated with Italian cuisine. In Philadelphia, a popular hoagie contains roasted pork, rapini (known in the United States as Broccoli Rabe), and peppers. ",,1,1,1,1,1,1,0,0,1,1,1,0
Rapini2,Rapini,2,"A bitter herb often associated with Italian cuisine. In Philadelphia, a popular hoagie contains roasted pork, rapini (known in the United States as Broccoli Rabe), and peppers. ",,1,1,0,0,1,1,0,0,0,1,1,1
Rapini3,Rapini,3,"A bitter herb often associated with Italian cuisine. In Philadelphia, a popular hoagie contains roasted pork, rapini (known in the United States as Broccoli Rabe), and peppers. ",,0,0,0,0,0,0,0,1,1,1,1,0
Rapini4,Rapini,4,"A bitter herb often associated with Italian cuisine. In Philadelphia, a popular hoagie contains roasted pork, rapini (known in the United States as Broccoli Rabe), and peppers. ",,1,1,0,0,1,1,0,0,0,1,1,1
Rapini5,Rapini,5,"A bitter herb often associated with Italian cuisine. In Philadelphia, a popular hoagie contains roasted pork, rapini (known in the United States as Broccoli Rabe), and peppers. ",,0,0,1,1,1,0,0,0,1,1,1,0
Raspberries1,Raspberries,1,"Raspberry derives it's name from raspise, which means ""a sweet rose-colored wine"". Raspberry leaves can be used to make tea. ",,0,0,0,0,1,1,1,1,1,1,1,0
Raspberries2,Raspberries,2,"Raspberry derives it's name from raspise, which means ""a sweet rose-colored wine"". Raspberry leaves can be used to make tea. ",,0,0,0,0,0,1,1,1,1,1,0,0
Raspberries3,Raspberries,3,"Raspberry derives it's name from raspise, which means ""a sweet rose-colored wine"". Raspberry leaves can be used to make tea. ",,0,0,0,0,0,0,1,0,1,1,0,0
Raspberries4,Raspberries,4,"Raspberry derives it's name from raspise, which means ""a sweet rose-colored wine"". Raspberry leaves can be used to make tea. ",,0,0,0,0,0,1,1,1,1,0,0,0
Raspberries5,Raspberries,5,"Raspberry derives it's name from raspise, which means ""a sweet rose-colored wine"". Raspberry leaves can be used to make tea. ",,0,0,0,0,0,1,1,1,1,1,0,0
Rhubarb1,Rhubarb,1,"Although Rhubarb is a vegetable, it is often put to the same culinary uses as fruits. The Chinese call Rhubarb ""The Great Yellow"", and it appears in the The Divine Farmer's Herb-Root Classic. ",,1,1,1,1,1,1,1,1,1,1,1,0
Rhubarb2,Rhubarb,2,"Although Rhubarb is a vegetable, it is often put to the same culinary uses as fruits. The Chinese call Rhubarb ""The Great Yellow"", and it appears in the The Divine Farmer's Herb-Root Classic. ",,0,1,1,1,1,1,0,0,0,0,0,0
Rhubarb3,Rhubarb,3,"Although Rhubarb is a vegetable, it is often put to the same culinary uses as fruits. The Chinese call Rhubarb ""The Great Yellow"", and it appears in the The Divine Farmer's Herb-Root Classic. ",,0,0,0,0,1,1,1,0,0,0,0,0
Rhubarb4,Rhubarb,4,"Although Rhubarb is a vegetable, it is often put to the same culinary uses as fruits. The Chinese call Rhubarb ""The Great Yellow"", and it appears in the The Divine Farmer's Herb-Root Classic. ",,0,0,0,1,1,1,0,0,0,0,0,0
Rhubarb5,Rhubarb,5,"Although Rhubarb is a vegetable, it is often put to the same culinary uses as fruits. The Chinese call Rhubarb ""The Great Yellow"", and it appears in the The Divine Farmer's Herb-Root Classic. ",,0,0,0,1,1,1,1,1,0,0,0,0
Rosemary1,Rosemary,1,"Rosemary derives it's name from the Latin ""Ros Marinus"", which means ""Dew of the Sea"". Don Quixote uses Rosemary in his recipe for balm of fierabras.",,1,1,1,1,1,1,1,1,1,1,1,1
Rosemary2,Rosemary,2,"Rosemary derives it's name from the Latin ""Ros Marinus"", which means ""Dew of the Sea"". Don Quixote uses Rosemary in his recipe for balm of fierabras.",,1,1,1,1,1,1,1,1,1,1,1,1
Rosemary3,Rosemary,3,"Rosemary derives it's name from the Latin ""Ros Marinus"", which means ""Dew of the Sea"". Don Quixote uses Rosemary in his recipe for balm of fierabras.",,0,0,0,0,0,0,1,1,1,1,0,0
Rosemary4,Rosemary,4,"Rosemary derives it's name from the Latin ""Ros Marinus"", which means ""Dew of the Sea"". Don Quixote uses Rosemary in his recipe for balm of fierabras.",,0,0,0,1,1,1,1,1,1,1,1,0
Rosemary5,Rosemary,5,"Rosemary derives it's name from the Latin ""Ros Marinus"", which means ""Dew of the Sea"". Don Quixote uses Rosemary in his recipe for balm of fierabras.",,0,0,0,0,0,1,1,1,1,1,1,0
Rutabaga1,Rutabaga,1,Originated as a cross between the cabbage and the turnip. A major ingredient in the popular Christmas dish lanttulaatikko. ,,1,1,1,1,0,0,0,0,0,1,1,1
Rutabaga2,Rutabaga,2,Originated as a cross between the cabbage and the turnip. A major ingredient in the popular Christmas dish lanttulaatikko. ,,1,1,1,1,1,0,0,0,0,1,1,1
Rutabaga3,Rutabaga,3,Originated as a cross between the cabbage and the turnip. A major ingredient in the popular Christmas dish lanttulaatikko. ,,0,0,0,0,0,0,0,1,1,1,1,0
Rutabaga4,Rutabaga,4,Originated as a cross between the cabbage and the turnip. A major ingredient in the popular Christmas dish lanttulaatikko. ,,0,0,0,0,0,0,0,0,0,0,0,0
Rutabaga5,Rutabaga,5,"Originated as a cross between the cabbage and the turnip. A major ingredient in the popular Christmas dish lanttulaatikko. A component of ""neeps and tatties"" during a traditional Burns supper. ",,1,1,0,0,0,1,1,1,1,1,1,1
Sage1,Sage,1,"Utilized since ancient times as a ward against evil. Sage was cultivated in monasteries during the Carolingian Empire. It appears in many of the variations of Four Thieves Vinegar, which was used for warding off the plague. ",,1,1,1,1,1,1,1,1,1,1,1,1
Sage2,Sage,2,"Utilized since ancient times as a ward against evil. Sage was cultivated in monasteries during the Carolingian Empire. It appears in many of the variations of Four Thieves Vinegar, which was used for warding off the plague. ",,1,1,1,1,1,1,1,1,1,1,1,1
Sage3,Sage,3,"Utilized since ancient times as a ward against evil. Sage was cultivated in monasteries during the Carolingian Empire. It appears in many of the variations of Four Thieves Vinegar, which was used for warding off the plague. ",,0,0,0,0,0,0,1,1,1,1,0,0
Sage4,Sage,4,"Utilized since ancient times as a ward against evil. Sage was cultivated in monasteries during the Carolingian Empire. It appears in many of the variations of Four Thieves Vinegar, which was used for warding off the plague. ",,0,0,0,1,1,1,1,1,1,1,0,0
Sage5,Sage,5,"Utilized since ancient times as a ward against evil. Sage was cultivated in monasteries during the Carolingian Empire. It appears in many of the variations of Four Thieves Vinegar, which was used for warding off the plague. ",,0,0,0,0,0,1,1,1,1,1,1,0
Salsify1,Salsify,1,"Salsify can be found growing in the wild in every state of the United States, with the exception of Hawaii. A latex derived from the Salsify root can be used as a chewing gum.",,1,0,0,0,0,0,0,0,0,1,1,1
Salsify2,Salsify,2,"Salsify can be found growing in the wild in every state of the United States, with the exception of Hawaii. A latex derived from the Salsify root can be used as a chewing gum.",,0,0,0,0,0,0,0,0,0,0,0,0
Salsify3,Salsify,3,"Salsify can be found growing in the wild in every state of the United States, with the exception of Hawaii. A latex derived from the Salsify root can be used as a chewing gum.",,1,0,0,0,0,0,0,0,0,1,1,1
Salsify4,Salsify,4,"Salsify can be found growing in the wild in every state of the United States, with the exception of Hawaii. A latex derived from the Salsify root can be used as a chewing gum.",,1,0,0,0,0,0,0,0,0,1,1,1
Salsify5,Salsify,5,"Salsify can be found growing in the wild in every state of the United States, with the exception of Hawaii. A latex derived from the Salsify root can be used as a chewing gum.",,1,0,0,0,0,0,0,0,1,1,1,1
Shallots1,Shallots,1,"The name of the Shallot comes from the ancient Canaanite city of Ashkelon, where the people of ancient Greece believed it originated. ",,0,0,0,0,1,1,1,1,1,1,0,0
Shallots2,Shallots,2,"The name of the Shallot comes from the ancient Canaanite city of Ashkelon, where the people of ancient Greece believed it originated. ",,1,1,1,1,1,0,0,0,0,1,1,1
Shallots3,Shallots,3,"The name of the Shallot comes from the ancient Canaanite city of Ashkelon, where the people of ancient Greece believed it originated. ",,1,0,0,0,0,1,1,0,0,0,0,1
Shallots4,Shallots,4,"The name of the Shallot comes from the ancient Canaanite city of Ashkelon, where the people of ancient Greece believed it originated. ",,1,0,0,0,0,1,1,0,0,0,0,1
Shallots5,Shallots,5,"The name of the Shallot comes from the ancient Canaanite city of Ashkelon, where the people of ancient Greece believed it originated. ",,0,0,0,0,0,0,0,0,1,1,1,1
Shell_Beans1,Shell Beans,1,"Shell beans typically refers to beans that are eaten without the pod. These include lima, broad, borlotti, black, and scarlet runner beans. ",,0,0,0,0,0,1,1,1,1,1,0,0
Shell_Beans2,Shell Beans,2,"Shell beans typically refers to beans that are eaten without the pod. These include lima, broad, borlotti, black, and scarlet runner beans. ",,0,0,0,0,0,1,1,1,1,1,1,0
Shell_Beans3,Shell Beans,3,"Shell beans typically refers to beans that are eaten without the pod. These include lima, broad, borlotti, black, and scarlet runner beans. ",,0,0,0,0,0,0,0,0,1,1,1,1
Shell_Beans4,Shell Beans,4,"Shell beans typically refers to beans that are eaten without the pod. These include lima, broad, borlotti, black, and scarlet runner beans. ",,0,0,0,0,0,0,1,1,1,1,0,0
Shell_Beans5,Shell Beans,5,"Shell beans typically refers to beans that are eaten without the pod. These include lima, broad, borlotti, black, and scarlet runner beans. ",,0,0,0,0,0,0,1,1,1,1,0,0
Snap_Peas1,Snap Peas,1,"The French use the term ""mangetout"" to refer to both snap peas and snow peas. Snap peas are rounder than snow peas, which are flat and thicker. ",,0,0,1,1,1,1,1,1,1,1,1,1
Snap_Peas2,Snap Peas,2,"The French use the term ""mangetout"" to refer to both snap peas and snow peas. Snap peas are rounder than snow peas, which are flat and thicker. ",,0,0,0,1,1,1,1,0,0,0,0,0
Snap_Peas3,Snap Peas,3,"The French use the term ""mangetout"" to refer to both snap peas and snow peas. Snap peas are rounder than snow peas, which are flat and thicker. ",,0,0,0,0,0,1,1,1,1,1,0,0
Snap_Peas4,Snap Peas,4,"The French use the term ""mangetout"" to refer to both snap peas and snow peas. Snap peas are rounder than snow peas, which are flat and thicker. ",,0,0,0,0,1,1,1,1,0,0,0,0
Snap_Peas5,Snap Peas,5,"The French use the term ""mangetout"" to refer to both snap peas and snow peas. Snap peas are rounder than snow peas, which are flat and thicker. ",,0,0,0,0,1,1,1,1,0,0,0,0
Snow_Peas1,Snow Peas,1,The Snow Pea earns its name because they can be grown in open fields during the Winter months. Famously used in the experiments of scientist and monk Gregor Mendel. ,,0,0,1,1,1,1,1,1,1,1,1,1
Snow_Peas2,Snow Peas,2,The Snow Pea earns its name because they can be grown in open fields during the Winter months. Famously used in the experiments of scientist and monk Gregor Mendel. ,,0,0,0,1,1,1,1,0,0,0,0,0
Snow_Peas3,Snow Peas,3,The Snow Pea earns its name because they can be grown in open fields during the Winter months. Famously used in the experiments of scientist and monk Gregor Mendel. ,,0,0,0,0,0,1,1,1,1,1,0,0
Snow_Peas4,Snow Peas,4,The Snow Pea earns its name because they can be grown in open fields during the Winter months. Famously used in the experiments of scientist and monk Gregor Mendel. ,,0,0,0,0,1,1,1,1,0,0,0,0
Snow_Peas5,Snow Peas,5,The Snow Pea earns its name because they can be grown in open fields during the Winter months. Famously used in the experiments of scientist and monk Gregor Mendel. ,,0,0,0,0,1,1,1,1,0,0,0,0
Sorrel1,Sorrel,1,"In some Hausa communities, Sorrel is steamed and made into salad using kuli-kuli, salt, pepper, onion, and tomatoes. ",,1,1,1,1,1,1,1,1,1,1,1,1
Sorrel2,Sorrel,2,"In some Hausa communities, Sorrel is steamed and made into salad using kuli-kuli, salt, pepper, onion, and tomatoes. ",,1,1,1,1,1,0,0,0,0,1,1,1
Sorrel3,Sorrel,3,"In some Hausa communities, Sorrel is steamed and made into salad using kuli-kuli, salt, pepper, onion, and tomatoes. ",,0,0,0,0,1,1,1,1,1,1,0,0
Sorrel4,Sorrel,4,"In some Hausa communities, Sorrel is steamed and made into salad using kuli-kuli, salt, pepper, onion, and tomatoes. ",,0,0,0,1,1,1,0,0,1,1,0,0
Sorrel5,Sorrel,5,"In some Hausa communities, Sorrel is steamed and made into salad using kuli-kuli, salt, pepper, onion, and tomatoes. ",,0,0,1,1,1,1,1,1,1,1,1,0
Spinach1,Spinach,1,"Spinach is thought to have originated in ancient Persia. During the First World War, wine fortified with Spinach juice was given to French soldiers afflicted with hemorrhage. ",,1,1,1,1,1,1,1,1,1,1,1,1
Spinach2,Spinach,2,"Spinach is thought to have originated in ancient Persia. During the First World War, wine fortified with Spinach juice was given to French soldiers afflicted with hemorrhage. ",,1,1,1,1,1,0,0,0,0,1,1,1
Spinach3,Spinach,3,"Spinach is thought to have originated in ancient Persia. During the First World War, wine fortified with Spinach juice was given to French soldiers afflicted with hemorrhage. ",,0,0,0,0,1,1,1,1,1,1,0,0
Spinach4,Spinach,4,"Spinach is thought to have originated in ancient Persia. During the First World War, wine fortified with Spinach juice was given to French soldiers afflicted with hemorrhage. ",,0,0,0,1,1,1,0,0,1,1,0,0
Spinach5,Spinach,5,"Spinach is thought to have originated in ancient Persia. During the First World War, wine fortified with Spinach juice was given to French soldiers afflicted with hemorrhage. ",,0,0,0,1,1,1,1,1,1,1,1,1
Sprouts1,Sprouts,1,"Usually refers specifically to Alfalfa sprouts. Ayurvedic texts prescribe the use of Alfalfa seeds and sprouts for improving blood cell production, and its leaves and stems as a good source of protein and minerals. ",,1,1,1,1,1,1,1,1,1,1,1,1
